id,publishDate,title,url,publication,authors,authorList,image,sentence,country,bias,mediaOutletType,hasElias,hasDemocracyDocket
169740,2024-10-20,Republicans and Democrats are both preparing for long legal battles over the 2024 election results,https://www.bangordailynews.com/2024/10/20/nation/republicans-and-democrats-are-both-preparing-for-long-legal-battles-over-the-2024-election-results/,Bangor Daily News,The Associated Press,,https://bdn-data.s3.amazonaws.com/uploads/2024/10/preview-319.jpg,"With a little over two weeks before Election Day, about 180 voting and election cases have been filed so far this year, according to Democratic lawyer Marc Elias, who founded the election litigation tracking group Democracy Docket.",United States,Center,Local News Outlet,True,True
169452,2021-11-30,Their view: Redistricting doesn’t give us fair representation. Here’s what will,https://www.timesleader.com/opinion/op-ed/1526630/their-view-redistricting-doesnt-give-us-fair-representation-heres-what-will,Times LEader,Carlos Ochoa Guest Columnist,Carlos Ochoa Guest Columnist,https://www.timesleader.com/wp-content/uploads/2023/01/tl-115-favicon.webp,The Democracy Docket suggests the Republican-controlled Legislature is using race as a factor when drawing new district maps.,United States,Center,Local News Outlet,False,True
169422,2020-08-25,Leonardo DiCaprio Fighting Voter Suppression,https://www.mediaite.com/entertainment/leonardo-dicaprio-voter-suppression/,Mediaite,Andrew Shuster,Andrew Shuster,https://www.mediaite.com/wp-content/uploads/2020/08/Leonardo-DiCaprio.jpg,"On Tuesday, DiCaprio shared a link to an article posted on the website Democracy Docket, which details different ways to cast a ballot prior to Election Day, either in person or by mail.",United States,Center Left,Web Publication,False,True
169391,2020-08-17,The Empty Threats Behind Trump’s Mail-In Voting Mischief,https://www.politico.com/news/magazine/2020/08/17/the-empty-threats-behind-trumps-mail-in-voting-mischief-397204,Politico,,,https://www.politico.com/dims4/default/resize/1200/quality/90/format/jpg?url=https%3A%2F%2Fstatic.politico.com%2F3e%2Fbf%2F5b68a6514820b43f42cdcb86ed4d%2Fap20230641251296-773.jpg,"The progressives at Democracy Docket recommend that in addition to using special drop boxes, you avoid the Election Day crowds by taking part in the early, in-person voting offered in 41 states.",United States,Center,Web Publication,False,True
169128,2022-01-22,What's next for voting rights?,https://www.cnet.com/culture/voting-rights-whats-next/,CNET,"See Full Bio, Dan Avery, Dan Was A Writer On Cnet'S How-To, Thought Leadership Teams. His Byline Has Appeared In The New York Times, Newsweek, Nbc News, Architectural Digest, Elsewhere. He Is A Crossword Junkie, Is Interested In The Intersection Of Tech, Marginalized Communities.","Architectural Digest, Dan Avery, Dan Was A Writer On Cnet'S How-To, Elsewhere. He Is A Crossword Junkie, Marginalized Communities., Newsweek, See Full Bio",https://www.cnet.com/a/img/resize/cdddd11d67da2196ce031e086466e286a8fb3123/hub/2020/11/03/3080afc7-e104-4a35-a042-49666f11e0e6/i-voted-ballots-elections-election-2020-1928.jpg?auto=webp&fit=crop&height=675&width=1200,"Republicans have used the tool to block much of Democrats' recent legislation: There have been over 2,000 filibusters in the past century, according to Democracy Docket, but half occurred in the last 12 years.",United States,Center,Web Publication,False,True
169058,2022-01-29,Democrats decried dark money. Then they won with it in 2020.,https://www.staradvertiser.com/2022/01/29/breaking-news/democrats-decried-dark-money-then-they-won-with-it-in-2020/,Honolulu Star Advertiser,"New York Times, Kenneth P. Vogel, Shane Goldmacher","Kenneth P. Vogel, New York Times, Shane Goldmacher",https://www.staradvertiser.com/wp-content/uploads/2022/01/web1_20220129-web-election.jpg,Hopewell also sponsored a project called Democracy Docket Legal Fund that filed lawsuits to block Republican-backed voting restrictions enacted across the country.,United States,Center,Web Publication,False,True
174474,2024-08-21,Judge delivers GOP election integrity victory in PA over curing of ‘naked ballots’,https://www.bizpacreview.com/2024/08/21/judge-delivers-gop-election-integrity-victory-in-pa-over-curing-of-naked-ballots-1481541/,BizPac Review,"Frieda Powers, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ben Shapiro, Dave Scott, Frieda Powers, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2023/08/RF-Pexels-Ballots-1200x630-1.jpg,"Ballots submitted without an inner secrecy envelope are considered naked ballots and are subsequently invalid,” Democracy Docket explained.",United States,Right,Web Publication,False,True
175098,2022-11-08,"Pennsylvania court rules against GOP, will allow ballots with with incorrect dates",https://www.bizpacreview.com/2022/11/08/pennsylvania-court-rules-against-gop-will-allow-ballots-with-with-incorrect-dates-1306091/,BizPac Review,"Forrest Arnold, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ben Shapiro, Dave Scott, Forrest Arnold, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2022/11/pexels-election-scaled-e1667913264393.jpeg,"Democracy Docket reported that 14,00o mail-in and absentee ballots have already been received by Monroe County, 70% percent of which have been returned by registered Democrats.",United States,Right,Web Publication,False,True
175173,2022-12-26,Dem-linked dark money network is quietly funding the ‘misinformation’ research industry,https://www.bizpacreview.com/2022/12/26/dem-linked-dark-money-network-is-quietly-funding-the-misinformation-research-industry-1319939/,BizPac Review,"Ailan Evans, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ailan Evans, Ben Shapiro, Dave Scott, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2022/12/SG-arabella-advisors.jpg,"The Hopewell Fund sponsored both the Voter Participation Center and the Center for Voter Information, the NYT reported, which spent almost $150 million together preceding the 2020 election in “get-out-the-vote” efforts targeting demographics that lean Democratic; the fund also bankrolled a Democrat-aligned legal group, Democracy Docket Legal Fund, led by Democratic Party election lawyer Marc Elias.",United States,Right,Web Publication,True,True
169052,2025-02-26,"First we fund the lawyers, enforce the law",https://www.durangoherald.com/articles/first-we-fund-the-lawyers-enforce-the-law/,Durango Herald,,,https://imengine.public.prod.dur.navigacloud.com/?uuid=444be12e-8a22-5663-a3c7-8a0120a780ac&function=fit&type=preview,"If you have any money left after buying eggs, consider contributing to groups that are fighting in court to protect our rights, such as Democracy Docket or the American Civil Liberties Union.",United States,Center,Local News Outlet,False,True
168840,2025-04-16,What happens if a president and the federal government fail to follow a judge's orders?,https://www.nbcnews.com/politics/politics-news/president-defies-judges-orders-contempt-rcna201455,NBC News,"Https, Media-Cldnry.S-Nbcnews.Com Image Upload Newscms, Lawrence Hurley, Ken Dilanian, Lawrence Hurley Is A Senior Supreme Court Reporter For Nbc News., Ken Dilanian Is The Justice, Intelligence Correspondent For Msnbc.","Intelligence Correspondent For Msnbc., Ken Dilanian, Ken Dilanian Is The Justice, Lawrence Hurley","https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-04/250403-Kilmar-Abrego-Garcia-vl-804a-5734af.jpg","David Noll, a professor at Rutgers Law School, noted in a recent Democracy Docket article that federal rules appear to allow judges, if needed, to bypass the marshals and hire other parties to enforce their contempt rulings.",United States,Center,Network TV News,False,True
168838,2025-04-16,What happens if a president and the federal government fail to follow a judge's orders?,https://www.nbcsandiego.com/news/national-international/what-happens-if-a-president-and-the-federal-government-fail-to-follow-a-judges-orders/3805114/,NBC 7 San Diago,"Lawrence Hurley, Ken Dilanian, Nbc News","Ken Dilanian, Lawrence Hurley",https://media.nbcsandiego.com/2025/04/AP25104732273908.jpg?quality=85&strip=all&crop=0px%2C0px%2C4898px%2C2755px&resize=1200%2C675,"David Noll, a professor at Rutgers Law School, noted in a recent Democracy Docket article that federal rules appear to allow judges, if needed, to bypass the marshals and hire other parties to enforce their contempt rulings.",United States,Center,Local Broadcast News,False,True
168832,2025-04-28,MAGA women might be hurt most by Trump’s latest voting obsession,https://www.nj.com/politics/2025/04/maga-women-might-be-hurt-most-by-trumps-latest-voting-obsession.html,NJ.com,"Matt Arco, Marco Njadvancemedia.Com, Nj Advance Media For Nj.Com","Marco Njadvancemedia.Com, Matt Arco, Nj Advance Media For Nj.Com",https://www.nj.com/resizer/v2/EPAMEM4JVRDVRIHQKEYDKC4MYU.jpg?auth=5a1a6ac8d9f832a9587e9304224227c04bbfbc584a6fdfef0687d3cd3f406ac1&width=1280&smart=true&quality=90,"From the liberal-leaning Democracy Docket:

In an interesting wrinkle for the GOP, the women most likely to change their names after getting married lean conservative.",United States,Center,Web Publication,False,True
168743,2025-06-02,Law firms who bowed to Trump are paying a steep price,https://www.nj.com/politics/2025/06/law-firms-who-bowed-to-trump-are-paying-a-steep-price.html,NJ.com,"Rachel Cohen, Tips Njadvancemedia.Com","Rachel Cohen, Tips Njadvancemedia.Com",https://www.nj.com/resizer/v2/IT6BTWGBPZHQTMHPEESDI57WIE.jpg?auth=efc96e6981949f804db9c5521a9f37e89ea61738157acb576b7d5be4ac6d2dc5&width=1280&smart=true&quality=90,"Marc Elias, the founder of the digital news platform Democracy Docket, wrote in a newsletter last week that college classes will eventually devote time to “dissecting the immorality and stupidity” of big law firms “capitulating” to Trump.",United States,Center,Web Publication,True,True
167990,2025-08-14,Illinois judge rejects Texas' request to enforce arrest warrants in map row,https://www.upi.com/Top_News/US/2025/08/14/Illinois-judge-rejects-Texas-arrest-request/5301755145870/,UPI,Darryl Coote,Darryl Coote,https://cdnph.upi.com/sv/ph/og/upi/5301755145870/2025/1/ef3de91f7de70cbfc106427d1c23c190/v1.5/Judge-rejects-Texas-request-to-enforce-arrest-warrants-in-map-row.jpg,"""This Illinois circuit court, under a petition to show cause, does not have the inherent power to direct Illinois law enforcement officers, or to allow the Sergeant-at-Arms of the House of Representatives of the State of Texas, or any officers appointed by her, to execute Texas civil Quorum Warrants upon nonresidents temporarily located in the State of Illinois,"" Larson said in his ruling, which was obtained by Democracy Docket and a portion of which was published on BluSky.",United States,Center,Web Publication,False,True
167987,2025-08-22,Attorney Warns Donald Trump’s Mishandling of Epstein Files Could Lead to Massive Political Fallout,https://www.inquisitr.com/attorney-warns-donald-trumps-mishandling-of-epstein-files-could-lead-to-massive-political-fallout,Inquisitr,"News Writer, Senior Editor","News Writer, Senior Editor",https://www.inquisitr.com/wp-content/uploads/2025/08/The-Epstein-file-contrversy-keeps-getting-messier.jpg,"Speaking on his Democracy Docket podcast, Elias suggested that President Donald Trump’s team is preparing a calculated rollout of documents designed more to protect political interests than to foster transparency.",United States,Center,Web Publication,True,True
167984,2025-08-26,Researcher who has distorted voted data appointed to Homeland Security election integrity role,https://wtop.com/national/2025/08/researcher-who-has-distorted-voted-data-appointed-to-homeland-security-election-integrity-role/,WTOP,News Traffic Weather,News Traffic Weather,https://wtop.com/wp-content/uploads/2025/08/Homeland_Security_Election_Appointment_32619-scaled.jpg,"The political appointment, first reported by Democracy Docket, shows how self-styled election investigators who have thrown themselves into election conspiracy theories since 2020 are now being celebrated by a presidential administration that indulges their false claims.",United States,Center,Local Broadcast News,False,True
167947,2025-09-21,The 2026 Election Hinges On 1 Case That Could Get In Trump’s Way,https://www.huffpost.com/entry/donald-trump-military-elections_n_68cd8f15e4b02387cfebf6c0,Huffpost,Senior Reporter,Senior Reporter,https://img.huffingtonpost.com/asset/68cb29e214000005365c5533.jpg?ops=500_281%2Cscalefit_1200_630,"KAMIL KRZACZYNSKI via Getty Images

“I think maybe the president is thinking that he will exercise some emergency powers to protect the federal elections going forward,” Cleta Mitchell, a conservative lawyer who led the push to overturn the 2020 election result, said on a conservative podcast in August, according to a report by Democracy Docket.",United States,Center Left,Web Publication,False,True
167946,2025-09-23,"'Take this thing apart': with allies backing, Trump to punish foes",https://www.usatoday.com/story/news/politics/2025/09/23/trump-amps-efforts-punish-political-foes/86293686007/,USA Today,,,"https://www.usatoday.com/gcdn/authoring/authoring-images/2025/09/17/USAT/86207831007-20250915-t-215703-z-1102022829-rc-2-lsga-061-qa-rtrmadp-3-usatrump.JPG?crop=5784,3254,x0,y0&width=3200&height=1801&format=pjpg&auto=webp","""After months of denial, it has become undeniable that Donald Trump is weaponizing the government to attack his political opponents, silence his critics and neutralize large institutions that might challenge him,"" Marc Elias, a longtime Democratic election attorney and founder of Democracy Docket, a left-leaning organization focused on election litigation, said in a Sept. 22 newsletter.",United States,Center,Web Publication,True,True
167973,2025-08-26,Researcher who has distorted voter data appointed to Homeland Security election integrity role,https://www.sentinelandenterprise.com/2025/08/26/homeland-security-election-appointment/,Sentinel and Enterprise,Associated Press,,https://www.sentinelandenterprise.com/wp-content/uploads/2025/08/Homeland_Security_Election_Appointment_32619.jpg?w=1024&h=683,"The political appointment, first reported by Democracy Docket, shows how self-styled election investigators who have thrown themselves into election conspiracy theories since 2020 are now being celebrated by a presidential administration that indulges their false claims.",United States,Center,Local News Outlet,False,True
167963,2025-08-26,Researcher who has distorted voter data appointed to Homeland Security election integrity role,https://www.bostonherald.com/2025/08/26/homeland-security-election-appointment/,Boston Herald,Associated Press,,https://www.bostonherald.com/wp-content/uploads/2025/08/Homeland_Security_Election_Appointment_32619.jpg?w=1024&h=683,"The political appointment, first reported by Democracy Docket, shows how self-styled election investigators who have thrown themselves into election conspiracy theories since 2020 are now being celebrated by a presidential administration that indulges their false claims.",United States,Center,Local News Outlet,False,True
167960,2025-08-26,Researcher who has distorted voter data appointed to Homeland Security election integrity role,https://www.trentonian.com/2025/08/26/homeland-security-election-appointment/,The Trentonian,Associated Press,,https://www.trentonian.com/wp-content/uploads/2025/08/Homeland_Security_Election_Appointment_32619.jpg?w=1024&h=683,"The political appointment, first reported by Democracy Docket, shows how self-styled election investigators who have thrown themselves into election conspiracy theories since 2020 are now being celebrated by a presidential administration that indulges their false claims.",United States,Center,Local News Outlet,False,True
167953,2025-08-26,Researcher Who Has Distorted Voter Data Appointed To Homeland Security Election Integrity Role,https://www.huffpost.com/entry/researcher-who-distorted-voter-data-appointed-homeland-security-election-integrity-role_n_68ae13bbe4b04e0994d67e63,Huffpost,Ali Swenson,Ali Swenson,https://img.huffingtonpost.com/asset/68ae146318000090f68c6667.jpeg?cache=Ts44ldWwKT&ops=1200_630,"Advertisement

The political appointment, first reported by Democracy Docket, shows how self-styled election investigators who have thrown themselves into election conspiracy theories since 2020 are now being celebrated by a presidential administration that indulges their false claims.",United States,Center Left,Web Publication,False,True
167952,2025-08-27,Jen Psaki Makes Ominous Warning About Trump: ‘Let That Sink In For A Second’,https://www.huffpost.com/entry/jen-psaki-warning-trump-election-interference_n_68aed6dfe4b06cda8b4b508c,Huffpost,Trends Reporter,Trends Reporter,https://img.huffingtonpost.com/asset/68af09f518000097358c6766.jpeg?cache=aC0pSfUyB7&ops=1200_630,"She is now the deputy assistant secretary for election integrity, a position first reported by Democracy Docket on Monday.",United States,Center Left,Web Publication,False,True
167933,2025-11-10,Supreme Courts To Decide U.S. Citizens' Mail-In Ballots Fate: Are Late Votes Going To Count?,https://www.inquisitr.com/supreme-courts-to-decide-u-s-citizens-mail-in-ballots-fate-are-late-votes-going-to-count,Inquisitr,News Writer,News Writer,https://www.inquisitr.com/wp-content/uploads/2025/11/Ballot_in_the_box.jpg,"Democracy Docket reported that the official federal Election Administration and Voting Survey 2024 Comprehensive Report revealed that over 100,000 ballots were rejected for arriving too late.",United States,Center,Web Publication,False,True
167894,2025-11-25,Michigan GOP Launches Attack On Overseas Voters Before Midterm Elections,https://www.huffpost.com/entry/michigan-gop-launches-attack-on-overseas-voters-before-midterm-elections_n_6925d147e4b0774c10d478fb,Huffpost,Reporter,Reporter,https://img.huffingtonpost.com/asset/6925d229220000521560bb16.jpeg?ops=1200_630,"Advertisement

The complaint was filed on Friday by the Republican National Committee and Michigan Republican Party, according to Democracy Docket, a progressive news site dedicated to voting rights.",United States,Center Left,Web Publication,False,True
173944,2020-11-01,"Late ballots, mismatched signatures, drop boxes",https://www.bizpacreview.com/2020/11/01/late-ballots-mismatched-signatures-drop-boxes-heres-how-hundreds-of-lawsuits-could-affect-the-elections-outcome-991498,BizPac Review,"Bpr Wire, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ben Shapiro, Bpr Wire, Dave Scott, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2020/11/GettyImages-1158250877-scaled-1200x630.jpg,"Elias and his team have been involved in more than 60 cases, 18 of which are active, according to Democracy Docket, a website Elias created to “spotlight” voter suppression.",United States,Right,Web Publication,True,True
173399,2022-02-21,"Willis: Glenn Beck's dark money assessment is spot on, so what next?",https://www.bizpacreview.com/2022/02/21/willis-glenn-becks-dark-money-assessment-is-spot-on-so-what-next-1202926/,BizPac Review,"Jeff Willis, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ben Shapiro, Dave Scott, Jeff Willis, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2022/02/SG-Glenn-Beck.jpg,"From Arabella, Acronym, Democracy Docket, Hopewell, Good Information, Virgina Dogwood to Copper Courrier, he explained the 1630 non-profits, and how they were utilized, effectively and efficiently.",United States,Right,Web Publication,False,True
175274,2024-03-28,Red state allowed to use gerrymandered map thanks to Supreme Court delay,https://www.bizpacreview.com/2024/03/28/red-state-allowed-to-use-gerrymandered-map-thanks-to-supreme-court-delay-1448750/,BizPac Review,"Katelynn Richardson, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ben Shapiro, Dave Scott, Katelynn Richardson, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2023/10/RF-Getty-Gavel-Supreme-Court-1024x557-1-1200x630-1.jpg,"The lower court previously ruled Rep. Nancy Mace’s (R) district is racially gerrymandered.https://t.co/SC7Mb0J0gp — Democracy Docket (@DemocracyDocket) March 28, 2024",United States,Right,Web Publication,False,True
178329,2026-02-16,"I Didn't Come Here For Art. Tabs, Mon., February 16, 2026",https://www.wonkette.com/p/i-didnt-come-here-for-art-tabs-mon,Wonkette,Marcie Jones,Marcie Jones,"https://substackcdn.com/image/fetch/$s_!-AJA!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65453fb-3f9c-441a-b9bd-0a5ec271560e_300x169.gif","(Democracy Docket)

Heartbreaking story about Minnesota’s Columbia Heights Academy’s efforts to protect, feed and shelter their students from ICE monsters.",United States,Left,Web Publication,False,True
167956,2025-08-26,Researcher who has distorted voter data appointed to Homeland Security election integrity role,https://www.sandiegouniontribune.com/2025/08/26/homeland-security-election-appointment/,San Diego Union-Tribune,Associated Press,,https://www.sandiegouniontribune.com/wp-content/uploads/2025/08/Homeland_Security_Election_Appointment_32619.jpg?w=1024&h=683,"The political appointment, first reported by Democracy Docket, shows how self-styled election investigators who have thrown themselves into election conspiracy theories since 2020 are now being celebrated by a presidential administration that indulges their false claims.",United States,Center,Web Publication,False,True
167991,2025-08-06,Can the Out-of-State Texas Dems Be Arrested?,https://time.com/7307814/texas-democrats-redistricting-quorum-fbi-locate-arrest-abbott-paxton-trump/,Time,Chad De Guzman,Chad De Guzman,https://api.time.com/wp-content/uploads/2025/08/texas-democrats.jpg?quality=85&w=1024&h=628&crop=1,"Chad Dunn, a Texas election and voting rights lawyer, told election news outlet Democracy Docket that a warrant issued by the Texas House “is not effective out of the state unless another state chooses to domesticate it and enforce it under that state’s laws.”",United States,Center,National News Outlet,False,True
170813,2023-02-02,At the Races: Cash course,https://www.rollcall.com/2023/02/02/at-the-races-cash-course/,Roll Call,"Daniela Altimari, Mary Ellen Mcintire, Kate Ackley, Posted February","Daniela Altimari, Kate Ackley, Mary Ellen Mcintire, Posted February",https://www.rollcall.com/?p=725570,"A new survey by the Democracy Docket, a progressive voting rights site founded by Democratic elections lawyer Marc Elias, counted 46 lawsuits filed in 22 states seeking to overturn congressional maps crafted in 2021 and 2022.",United States,Center,Opinion Journal,True,True
171077,2025-11-19,'I want to fight these mothers': George Conway promises to hound Trump admin if elected,https://www.alternet.org/george-conway-fight-trump/,Alternet,Carl Gibson,Carl Gibson,https://www.alternet.org/media-library/image.png?id=54503018&width=1200&height=600&coordinates=0%2C88%2C0%2C89,"During an event organized by liberal group Democracy Docket, Conway promised that he would use his time in elected office to hold Trump administration officials legally accountable — particularly those within the Department of Justice (DOJ).",United States,Left,Web Publication,False,True
171372,2022-03-10,Texas Mail-In Ballot Rejection Rate Skyrockets Under GOP Voter Suppression Law,https://www.commondreams.org/news/2022/03/10/texas-mail-ballot-rejection-rate-skyrockets-under-gop-voter-suppression-law,Common Dreams,"Kenny Stancil, Kenny Stancil Is Senior Researcher At The Revolving Door Project, A Former Staff Writer For Common Dreams.","A Former Staff Writer For Common Dreams., Kenny Stancil",https://www.commondreams.org/media-library/voters-protest-in-austin.jpg?id=32137061&width=1200&height=600&coordinates=0%2C97%2C0%2C236,"Marc Elias, the founder of Democracy Docket, called the law's results--long predicted but now coming into clear view--""shameful.",United States,Left,Web Publication,True,True
171554,2021-12-01,'What voter suppression looks like': Rejected ballot requests up 400% after new Georgia voting law,https://www.alternet.org/2021/12/georgia-voter-suppression/,Alternet,Igor Derysh,Igor Derysh,https://www.alternet.org/media-library/image.jpg?id=28139674&width=1200&height=600&coordinates=0%2C0%2C0%2C62,"""

""This law wasn't designed for 'election integrity' as Republicans have claimed — it was designed to make it harder for voters to reach the ballot box,"" Elias' voting advocacy group, Democracy Docket, said in a statement.",United States,Left,Web Publication,True,True
172117,2024-08-13,'Nervous Senate Republican' tries boosting reelection campaign with over $1M of his own money,https://www.alternet.org/rick-scott-campaign/,Alternet,Maya Boddie,Maya Boddie,https://www.alternet.org/media-library/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8yMzU1MTQ4MC9vcmlnaW4uanBnIiwiZXhwaXJlc19hdCI6MTgxNTI1NzI4MX0.NLa0oNgACic3glFS0R7a8_ZlsNCdTiuvRm3rG3IAoKg/image.jpg?width=210,"""

Election lawyer and Democracy Docket founder Marc Elias wrote: ""Looks like a nervous Senate Republican who won his last reelection by .1%""

Bulwark national political reporter Marc Caputo said: ""Add this to the $149.5m from his previous three [campaigns]...""

READ MORE: 'Morally and ethically bankrupt': Republican mayor endorsing Harris rips 'out of touch' GOP

Caputo noted in 2018: ""Rick Scott has spent at least $149.5 million of his own money to win the governor's mansion twice (2010 and 2014) and the U.S. Senate (2018).""",United States,Left,Web Publication,True,True
172238,2022-06-08,Election subversion is replacing voter suppression as new GOP threat,https://www.nationofchange.org/2022/06/08/election-subversion-is-replacing-voter-suppression-as-new-gop-threat/,Nation of Change,,,https://i0.wp.com/s3.us-east-2.amazonaws.com/media.nationofchange.org/wp-content/uploads/2017/08/26160336/votersuppression.jpg?fit=800%2C450&ssl=1,"One day after Georgia’s May 24 primary, where candidates who denied the 2020 presidential election’s results lost GOP nominations for governor and secretary of state, Marc Elias, the Democratic Party’s top election lawyer, wrote a post on his website Democracy Docket titled, “Election Subversion Is the New Voter Suppression.”",United States,Left,Web Publication,True,True
172698,2023-10-18,Lawsuit alleging Trump 'tried to disenfranchise Black voters' handed to Judge Chutkan: report,https://www.alternet.org/trump-black-voters-judge-chutkan/,Alternet,Maya Boddie,Maya Boddie,https://www.alternet.org/media-library/image.jpg?id=49845853&width=1200&height=600&coordinates=0%2C133%2C0%2C134,"Democracy Docket announced reassignment of the case filed in 2020 via X (formerly Twitter), writing, ""NEW: A lawsuit alleging that Donald Trump, his campaign and the RNC tried to disenfranchise Black voters during the 2020 election has been reassigned to Judge Tanya Chutkan, the same judge in Trump's DC election subversion case.",United States,Left,Web Publication,False,True
172693,2023-10-05,"After Leaving Green Party, Cornel West Faces ‘Major Strategic Hurdle’ Getting On Presidential Ballot",https://blackamericaweb.com/2023/10/05/cornel-west-green-party-presidential-ballot/,Black America Web,"Blackamericaweb Staff, Bruce C.T. Wright, Sammy Approved, Davonta Herring, D.L. Chandler, Keenan Higgins","Blackamericaweb Staff, Bruce C.T. Wright, Davonta Herring, D.L. Chandler, Keenan Higgins, Sammy Approved","https://newsone.com/wp-content/uploads/sites/22/2023/10/16965415346508.jpg?quality=80&strip=all&w=1024&crop=0,0,100,683px","Daou added: “Our Constitution provides for Independent candidates to gain ballot access in all states, and Dr. West has begun seeking ballot access as an Independent, unaffiliated with any political party.”

The way to get on all ballots is to file with each state prior to their deadline and have a certain number of signatures on petitions, according to guidelines established and enforced by each state’s secretary of state.

Democracy Docket, a website that provides information about voting rights and elections, warned that the “required number of signatures [for petitions] is usually higher for independent or unaffiliated candidates than the number required to make it onto a political primary ballot.”

Jill Stein, the 2016 Green Party presidential nominee, said West’s decision to run as an independent candidate will lose him access to the Green Party’s resources.",United States,Center,Local News Outlet,False,True
172790,2026-01-02,A Lot Has Gone Terribly Wrong...,https://www.zerohedge.com/geopolitical/lot-has-gone-terribly-wrong,ZeroHedge,Tyler Durden,Tyler Durden,https://assets.zerohedge.com/s3fs-public/styles/16_9_max_700/public/2026-01/httpssubstack-post-media.s3.amaz%20%2833%29.jpg?itok=GUwA65L0,"Norm Eisen and Marc Elias, along with their lawfare cohorts Mary McCord, Andrew Weissmann, and Ben Wittes should be subject to prosecution under federal criminal statutes for their wide-ranging activities, including: 18 U.S.C. § 241 (Conspiracy Against Rights); 18 U.S.C. § 1001 (False Statements); 18 U.S.C. § 594 (Intimidation of Voters).",United States,Right,Web Publication,True,True
175092,2022-11-08,Both right and left have forces lined up to challenge election results,https://www.wnd.com/2022/11/right-left-forces-lined-challenge-election-results/,World Net Daily,Around The Web,Around The Web,https://www.wnd.com/wp-content/uploads/2014/04/gavel-american-flag-600-1200x630.jpg,"In an August post on Democracy Docket, an Elias-founded progressive media platform, the lawyer declared that a “constellation of well-funded, right-wing groups,” ranging from “mere vote suppressors to full-on election deniers,” was working to “make voting more difficult and free and fair elections less likely.”",United States,Right,Web Publication,True,True
175245,2024-04-19,‘Very scary’: Hillary Clinton suggests ‘what Trump really wants’ is to ‘kill his opposition’,https://www.bizpacreview.com/2024/04/19/very-scary-hillary-clinton-suggests-what-trump-really-wants-is-to-kill-his-opposition-1453747/,BizPac Review,"Jason Cohen, Steve Hecht, Michael Matteo, Michael Busler, Michael Letts, Ben Shapiro, Larry Elder, Stephen Moore, Dave Scott","Ben Shapiro, Dave Scott, Jason Cohen, Larry Elder, Michael Busler, Michael Letts, Michael Matteo, Stephen Moore, Steve Hecht",https://www.bizpacreview.com/wp-content/uploads/2024/02/SG-SG-Donald-Trump-Hillary-Clinton-split-768x402-1.jpg,"Clinton, on the “Democracy Docket” podcast, accused Trump of modeling himself after Russian President Vladimir Putin and other global dictators, suggesting her former opponent wants to commit heinous acts against those who oppose him.",United States,Right,Web Publication,True,True
173513,2024-12-16,FREAKOUT: ABC News Employees and Media Figures Lose Their Minds After Trump Scores Massive $16 Million Legal Victory Over the Network and George Stephanopoulos,https://www.thegatewaypundit.com/2024/12/freakout-abc-news-employees-media-figures-lose-their/,Gateway Pundit,Cullen Linebarger,Cullen Linebarger,https://www.thegatewaypundit.com/wp-content/uploads/trump-laughing.jpg,"Their anger primarily stems from the fact that they have faced repeated budget and compensation cuts in recent years, experienced layoffs, and yet the network —... https://t.co/m5RJCmR6Su — Yashar Ali (@yashar) December 15, 2024

The freakout has also extended to prominent media organizations and figures, including National Public Radio (NPR) and lead Democrat henchman and attorney Marc Elias.",United States,Right,Web Publication,True,True
